StazPrelievo;StazDeposito;MesePrelievo;Durata
Borgo Stretto;Stazione F.S.;3;443
Borgo Stretto;Palacongressi;11;443
Paparelli;Comune Palazzo Blu;1;443
Borgo Stretto;Duomo;7;443
Stazione F.S.;Polo Marzotto;9;443
Palacongressi;Duomo;10;443
Stazione F.S.;Palacongressi;7;443
Polo Marzotto;Stazione F.S.;1;443
Polo Marzotto;Vittorio Emanuele;9;443
Polo Marzotto;Pratale;6;443
Paparelli;Borgo Stretto;6;443
Palacongressi;Stazione F.S.;4;443
Stazione F.S.;Borgo Stretto;12;443
Borgo Stretto;Stazione F.S.;7;443
Stazione F.S.;Borgo Stretto;8;443
Borgo Stretto;Duomo;6;443
Stazione F.S.;Palacongressi;7;443
Comune Palazzo Blu;Duomo;7;443
Borgo Stretto;Duomo;6;443
Paparelli;Comune Palazzo Blu;11;443
Vittorio Emanuele;Borgo Stretto;2;443
Stazione F.S.;Duomo;7;443
Duomo;Borgo Stretto;3;443
Palacongressi;Teatro Tribunale;3;443
Teatro Tribunale;Pratale;10;443
Vittorio Emanuele;Borgo Stretto;5;443
Pietrasantina;Duomo;6;443
Stazione F.S.;Borgo Stretto;3;443
Comune Palazzo Blu;Comune Palazzo Blu;6;443
Pietrasantina;Duomo;7;443
Polo Marzotto;Comune Palazzo Blu;11;443
Pratale;Borgo Stretto;6;443
Polo Marzotto;Comune Palazzo Blu;6;443
Stazione F.S.;Borgo Stretto;4;443
Vittorio Emanuele;Borgo Stretto;3;443
Borgo Stretto;Paparelli;7;443
Duomo;Borgo Stretto;2;443
Comune Palazzo Blu;Duomo;2;443
Stazione F.S.;Teatro Tribunale;4;443
Borgo Stretto;Pratale;6;443
Vittorio Emanuele;Polo Marzotto;9;443
Polo Marzotto;Duomo;3;443
Vittorio Emanuele;Palacongressi;10;443
Polo Marzotto;Duomo;3;443
Vittorio Emanuele;Polo Marzotto;5;443
Vittorio Emanuele;Porta a Lucca;1;443
Comune Palazzo Blu;Duomo;4;443
Teatro Tribunale;Paparelli;12;443
Borgo Stretto;Palacongressi;3;443
Stazione F.S.;Borgo Stretto;4;443
Borgo Stretto;Palacongressi;10;443
Borgo Stretto;Paparelli;9;443
Porta a Lucca;Duomo;4;443
Polo Marzotto;Duomo;12;443
Palacongressi;Borgo Stretto;4;443
Polo Marzotto;Pratale;5;443
Palacongressi;Borgo Stretto;10;443
Duomo;Comune Palazzo Blu;6;443
Teatro Tribunale;Stazione F.S.;9;443
Comune Palazzo Blu;Palacongressi;4;443
Polo Marzotto;Vittorio Emanuele;5;443
Borgo Stretto;Stazione F.S.;1;443
Vittorio Emanuele;Borgo Stretto;7;443
Vittorio Emanuele;Borgo Stretto;3;443
Duomo;Polo Marzotto;12;443
Palacongressi;Borgo Stretto;3;443
Vittorio Emanuele;Borgo Stretto;4;443
Polo Marzotto;Pratale;11;443
Polo Marzotto;Vittorio Emanuele;3;443
Borgo Stretto;Stazione F.S.;4;443
Borgo Stretto;Vittorio Emanuele;7;443
Duomo;Comune Palazzo Blu;9;443
Borgo Stretto;Stazione F.S.;11;443
Pratale;Borgo Stretto;3;443
Vittorio Emanuele;Comune Palazzo Blu;4;443
Teatro Tribunale;Duomo;11;443
Stazione F.S.;Palacongressi;3;443
Palacongressi;Borgo Stretto;11;443
Borgo Stretto;Vittorio Emanuele;11;443
Teatro Tribunale;Paparelli;12;443
Borgo Stretto;Palacongressi;3;443
Vittorio Emanuele;Borgo Stretto;3;443
Teatro Tribunale;Duomo;6;443
Polo Marzotto;Pratale;9;443
Palacongressi;Borgo Stretto;11;443
Paparelli;Teatro Tribunale;2;443
Borgo Stretto;Vittorio Emanuele;6;443
Borgo Stretto;Stazione F.S.;3;443
Duomo;Polo Marzotto;11;443
Borgo Stretto;Borgo Stretto;3;443
Paparelli;Pietrasantina;5;443
Paparelli;Borgo Stretto;3;443
Duomo;Comune Palazzo Blu;6;443
Pratale;Borgo Stretto;4;443
Polo Marzotto;Comune Palazzo Blu;9;443
Borgo Stretto;Vittorio Emanuele;6;443
Borgo Stretto;Pratale;9;443
Stazione F.S.;Palacongressi;9;443
Vittorio Emanuele;Borgo Stretto;12;443
Vittorio Emanuele;Duomo;11;443
Polo Marzotto;Stazione F.S.;10;443
Teatro Tribunale;Stazione F.S.;3;443
Borgo Stretto;Palacongressi;7;443
Comune Palazzo Blu;Porta a Lucca;12;443
Paparelli;Comune Palazzo Blu;11;443
Polo Marzotto;Pratale;5;443
Stazione F.S.;Polo Marzotto;4;443
Borgo Stretto;Duomo;7;443
Comune Palazzo Blu;Duomo;3;443
Borgo Stretto;Vittorio Emanuele;4;443
Vittorio Emanuele;Borgo Stretto;11;443
Stazione F.S.;Borgo Stretto;2;443
Stazione F.S.;Borgo Stretto;3;443
Comune Palazzo Blu;Stazione F.S.;11;443
Vittorio Emanuele;Borgo Stretto;5;443
Stazione F.S.;Borgo Stretto;5;443
Borgo Stretto;Stazione F.S.;6;443
Borgo Stretto;Vittorio Emanuele;11;443
Borgo Stretto;Pratale;3;443
Pratale;Porta a Lucca;1;443
Comune Palazzo Blu;Paparelli;7;443
Stazione F.S.;Borgo Stretto;4;443
Palacongressi;Stazione F.S.;10;443
Teatro Tribunale;Pratale;12;443
Borgo Stretto;Stazione F.S.;5;443
Borgo Stretto;Stazione F.S.;7;443
Stazione F.S.;Borgo Stretto;10;443
Polo Marzotto;Comune Palazzo Blu;4;443
Teatro Tribunale;Pratale;2;443
Teatro Tribunale;Pratale;5;443
Comune Palazzo Blu;Porta a Lucca;6;443
Paparelli;Comune Palazzo Blu;11;443
Comune Palazzo Blu;Stazione F.S.;6;443
Borgo Stretto;Vittorio Emanuele;10;443
Polo Marzotto;Stazione F.S.;3;443
Palacongressi;Stazione F.S.;2;443
Comune Palazzo Blu;Duomo;4;443
Paparelli;Duomo;4;443
Polo Marzotto;Pratale;3;443
Duomo;Polo Marzotto;2;443
Polo Marzotto;Duomo;2;443
Palacongressi;Borgo Stretto;1;443
Pratale;Borgo Stretto;3;443
Polo Marzotto;Stazione F.S.;2;443
Stazione F.S.;Duomo;3;443
Borgo Stretto;Stazione F.S.;2;443
Stazione F.S.;Teatro Tribunale;7;443
Comune Palazzo Blu;Polo Marzotto;12;443
Stazione F.S.;Teatro Tribunale;2;443
Vittorio Emanuele;Polo Marzotto;9;443
Palacongressi;Aeroporto;3;443
Teatro Tribunale;Stazione F.S.;5;443
Palacongressi;Stazione F.S.;6;443
Pratale;Borgo Stretto;4;443
Vittorio Emanuele;Aeroporto;5;443
Pratale;Polo Marzotto;2;443
Teatro Tribunale;Vittorio Emanuele;1;443
Borgo Stretto;Duomo;9;443
Borgo Stretto;Stazione F.S.;1;443
Stazione F.S.;Comune Palazzo Blu;7;443
Borgo Stretto;Stazione F.S.;10;443
Teatro Tribunale;Stazione F.S.;5;443
Stazione F.S.;Borgo Stretto;11;443
Palacongressi;Teatro Tribunale;5;443
Teatro Tribunale;Pratale;5;443
Duomo;Polo Marzotto;6;443
Stazione F.S.;Palacongressi;4;443
Borgo Stretto;Vittorio Emanuele;5;443
Vittorio Emanuele;Polo Marzotto;10;443
Duomo;Polo Marzotto;11;443
Palacongressi;Borgo Stretto;1;443
Paparelli;Duomo;11;443
Borgo Stretto;Duomo;12;443
Comune Palazzo Blu;Polo Marzotto;7;443
Polo Marzotto;Borgo Stretto;6;443
Borgo Stretto;Paparelli;7;443
Vittorio Emanuele;Polo Marzotto;4;443
Palacongressi;Sms Biblioteca;4;443
Teatro Tribunale;Vittorio Emanuele;9;443
Polo Marzotto;Duomo;5;443
Duomo;Polo Marzotto;11;443
Teatro Tribunale;Duomo;3;443
Stazione F.S.;Borgo Stretto;10;443
Borgo Stretto;Stazione F.S.;6;443
Borgo Stretto;Stazione F.S.;5;443
Borgo Stretto;Stazione F.S.;12;443
Borgo Stretto;Palacongressi;3;443
Duomo;Borgo Stretto;3;443
Polo Marzotto;Pratale;1;443
Duomo;Polo Marzotto;4;443
Vittorio Emanuele;Palacongressi;3;443
Polo Marzotto;Pratale;5;443
Borgo Stretto;Stazione F.S.;11;443
Comune Palazzo Blu;Palacongressi;8;443
Palacongressi;Comune Palazzo Blu;9;443
Duomo;Polo Marzotto;11;443
Polo Marzotto;Duomo;10;443
Borgo Stretto;Stazione F.S.;10;443
Stazione F.S.;Borgo Stretto;7;443
Pratale;Teatro Tribunale;3;443
Teatro Tribunale;Vittorio Emanuele;6;443
Teatro Tribunale;Palacongressi;3;443
Palacongressi;Comune Palazzo Blu;11;443
Comune Palazzo Blu;Polo Marzotto;12;443
Stazione F.S.;Teatro Tribunale;6;443
Duomo;Polo Marzotto;1;443
Polo Marzotto;Pratale;9;444
Borgo Stretto;Comune Palazzo Blu;7;444
Porta a Lucca;Pratale;6;444
Palacongressi;Borgo Stretto;3;444
Polo Marzotto;Stazione F.S.;11;444
Borgo Stretto;Palacongressi;6;444
Palacongressi;Borgo Stretto;11;444
Stazione F.S.;Borgo Stretto;5;444
Stazione F.S.;Borgo Stretto;10;444
Borgo Stretto;Palacongressi;2;444
Stazione F.S.;Borgo Stretto;5;444
Palacongressi;Polo Marzotto;5;444
Palacongressi;Borgo Stretto;10;444
Vittorio Emanuele;Borgo Stretto;7;444
Palacongressi;Stazione F.S.;10;444
Palacongressi;Comune Palazzo Blu;4;444
Palacongressi;Borgo Stretto;12;444
Pratale;Polo Marzotto;6;444
Borgo Stretto;Palacongressi;7;444
Palacongressi;Sms Biblioteca;11;444
Comune Palazzo Blu;Duomo;12;444
Paparelli;Comune Palazzo Blu;9;444
Duomo;Polo Marzotto;3;444
Stazione F.S.;Palacongressi;6;444
Comune Palazzo Blu;Porta a Lucca;6;444
Vittorio Emanuele;Duomo;12;444
Stazione F.S.;Borgo Stretto;4;444
Stazione F.S.;Borgo Stretto;5;444
Polo Marzotto;Stazione F.S.;5;444
Pietrasantina;Duomo;8;444
Comune Palazzo Blu;Palacongressi;1;444
Paparelli;Borgo Stretto;11;444
Borgo Stretto;Stazione F.S.;10;444
Palacongressi;Borgo Stretto;12;444
Polo Marzotto;Duomo;11;444
Duomo;Borgo Stretto;9;444
Vittorio Emanuele;Borgo Stretto;11;444
Borgo Stretto;Pratale;1;444
Stazione F.S.;Palacongressi;4;444
Duomo;Polo Marzotto;5;444
Pratale;Borgo Stretto;3;444
Borgo Stretto;Palacongressi;2;444
Duomo;Borgo Stretto;6;444
Comune Palazzo Blu;Duomo;6;444
Comune Palazzo Blu;Palacongressi;10;444
Palacongressi;Borgo Stretto;1;444
Vittorio Emanuele;Borgo Stretto;11;444
Palacongressi;Borgo Stretto;6;444
Stazione F.S.;Teatro Tribunale;12;444
Borgo Stretto;Stazione F.S.;11;444
Borgo Stretto;Palacongressi;9;444
Duomo;Comune Palazzo Blu;11;444
Polo Marzotto;Stazione F.S.;6;444
Stazione F.S.;Polo Marzotto;3;444
Teatro Tribunale;Stazione F.S.;4;444
Polo Marzotto;Borgo Stretto;7;444
Polo Marzotto;Duomo;2;444
Duomo;Polo Marzotto;11;444
Palacongressi;Stazione F.S.;4;444
Borgo Stretto;Paparelli;6;444
Polo Marzotto;Vittorio Emanuele;10;444
Stazione F.S.;Borgo Stretto;7;444
Vittorio Emanuele;Borgo Stretto;6;444
Vittorio Emanuele;Duomo;10;444
Duomo;Vittorio Emanuele;10;444
Stazione F.S.;Palacongressi;4;444
Polo Marzotto;Stazione F.S.;7;444
Comune Palazzo Blu;Palacongressi;10;444
Comune Palazzo Blu;Palacongressi;1;444
Paparelli;Polo Marzotto;10;444
Comune Palazzo Blu;Paparelli;6;444
Borgo Stretto;Vittorio Emanuele;5;444
Polo Marzotto;Stazione F.S.;4;444
Vittorio Emanuele;Polo Marzotto;12;444
Porta a Lucca;Vittorio Emanuele;6;444
Comune Palazzo Blu;Paparelli;11;444
Borgo Stretto;Vittorio Emanuele;11;444
Borgo Stretto;Vittorio Emanuele;5;444
Pratale;Polo Marzotto;3;444
Pratale;Borgo Stretto;7;444
Palacongressi;Polo Marzotto;6;444
Vittorio Emanuele;Palacongressi;11;444
Polo Marzotto;Teatro Tribunale;11;444
Stazione F.S.;Borgo Stretto;5;444
Vittorio Emanuele;Borgo Stretto;2;444
Teatro Tribunale;Pratale;3;444
Palacongressi;Pratale;12;444
Paparelli;Teatro Tribunale;11;444
Polo Marzotto;Stazione F.S.;12;444
Borgo Stretto;Duomo;7;444
Duomo;Polo Marzotto;12;444
Borgo Stretto;Vittorio Emanuele;9;444
Borgo Stretto;Stazione F.S.;2;444
Duomo;Polo Marzotto;2;444
Polo Marzotto;Duomo;1;444
Palacongressi;Borgo Stretto;4;444
Vittorio Emanuele;Duomo;4;444
Comune Palazzo Blu;Palacongressi;9;444
Comune Palazzo Blu;Palacongressi;8;444
Duomo;Polo Marzotto;3;444
Palacongressi;Polo Marzotto;11;444
Palacongressi;Comune Palazzo Blu;10;444
Stazione F.S.;Polo Marzotto;3;444
Porta a Lucca;Duomo;10;444
Duomo;Polo Marzotto;11;444
Comune Palazzo Blu;Paparelli;7;444
Duomo;Paparelli;11;444
Borgo Stretto;Stazione F.S.;3;444
Borgo Stretto;Vittorio Emanuele;7;444
Palacongressi;Borgo Stretto;9;444
Stazione F.S.;Duomo;3;444
Stazione F.S.;Borgo Stretto;9;444
Paparelli;Comune Palazzo Blu;12;444
Duomo;Polo Marzotto;3;444
Teatro Tribunale;Stazione F.S.;8;444
Comune Palazzo Blu;Stazione F.S.;3;444
Teatro Tribunale;Paparelli;3;444
Stazione F.S.;Palacongressi;4;444
Borgo Stretto;Stazione F.S.;6;444
Palacongressi;Stazione F.S.;7;444
Duomo;Polo Marzotto;2;444
Borgo Stretto;Vittorio Emanuele;6;444
Polo Marzotto;Vittorio Emanuele;4;444
Teatro Tribunale;Paparelli;3;444
Paparelli;Comune Palazzo Blu;7;444
Borgo Stretto;Vittorio Emanuele;11;444
Borgo Stretto;Duomo;10;444
Palacongressi;Teatro Tribunale;5;444
Borgo Stretto;Duomo;4;444
Polo Marzotto;Comune Palazzo Blu;5;444
Pratale;Polo Marzotto;6;444
Vittorio Emanuele;Polo Marzotto;10;444
Comune Palazzo Blu;Palacongressi;4;444
Duomo;Comune Palazzo Blu;7;444
Palacongressi;Polo Marzotto;3;444
Stazione F.S.;Polo Marzotto;7;444
Comune Palazzo Blu;Duomo;9;444
Paparelli;Teatro Tribunale;7;444
Vittorio Emanuele;Borgo Stretto;11;444
Polo Marzotto;Comune Palazzo Blu;7;444
Palacongressi;Polo Marzotto;5;444
Palacongressi;Stazione F.S.;11;444
Palacongressi;Borgo Stretto;3;444
Teatro Tribunale;Duomo;12;444
Borgo Stretto;Paparelli;9;444
Comune Palazzo Blu;Palacongressi;1;444
Stazione F.S.;Borgo Stretto;9;444
Borgo Stretto;Palacongressi;5;444
Sms Biblioteca;Palacongressi;6;444
Stazione F.S.;Borgo Stretto;2;444
Stazione F.S.;Borgo Stretto;11;444
Vittorio Emanuele;Duomo;1;444
Vittorio Emanuele;Duomo;4;444
Stazione F.S.;Borgo Stretto;6;444
Borgo Stretto;Stazione F.S.;11;444
Duomo;Polo Marzotto;10;444
Porta a Lucca;Borgo Stretto;7;444
Vittorio Emanuele;Polo Marzotto;1;444
Vittorio Emanuele;Duomo;2;444
Borgo Stretto;Paparelli;11;444
Stazione F.S.;Palacongressi;1;444
Polo Marzotto;Duomo;6;444
Palacongressi;Stazione F.S.;9;444
Borgo Stretto;Vittorio Emanuele;10;444
Borgo Stretto;Stazione F.S.;7;444
Comune Palazzo Blu;Aeroporto;11;444
Pratale;Borgo Stretto;1;444
Porta a Lucca;Vittorio Emanuele;12;444
Polo Marzotto;Pratale;3;444
Paparelli;Borgo Stretto;6;444
Borgo Stretto;Stazione F.S.;11;444
Polo Marzotto;Stazione F.S.;12;444
Borgo Stretto;Duomo;9;444
Palacongressi;Borgo Stretto;5;444
Polo Marzotto;Vittorio Emanuele;6;444
Porta a Lucca;Stazione F.S.;9;444
Palacongressi;Comune Palazzo Blu;10;444
Vittorio Emanuele;Borgo Stretto;1;444
Borgo Stretto;Stazione F.S.;2;444
Teatro Tribunale;Duomo;5;444
Duomo;Polo Marzotto;3;444
Duomo;Pietrasantina;5;444
Pratale;Polo Marzotto;2;444
Teatro Tribunale;Stazione F.S.;7;444
Borgo Stretto;Pratale;1;444
Palacongressi;Borgo Stretto;4;444
Teatro Tribunale;Palacongressi;3;444
Paparelli;Palacongressi;4;444
Borgo Stretto;Teatro Tribunale;4;444
Borgo Stretto;Pratale;5;444
Vittorio Emanuele;Borgo Stretto;6;444
Paparelli;Teatro Tribunale;1;444
Stazione F.S.;Teatro Tribunale;10;444
Palacongressi;Borgo Stretto;5;444
Polo Marzotto;Duomo;10;444
Paparelli;Teatro Tribunale;1;444
Duomo;Porta a Lucca;10;444
Borgo Stretto;Stazione F.S.;5;444
Vittorio Emanuele;Palacongressi;1;444
Duomo;Porta a Lucca;7;444
Comune Palazzo Blu;Duomo;8;444
Teatro Tribunale;Stazione F.S.;2;444
Pratale;Borgo Stretto;1;444
Duomo;Duomo;9;444
Paparelli;Comune Palazzo Blu;3;444
Duomo;Borgo Stretto;2;444
Stazione F.S.;Borgo Stretto;2;444
Teatro Tribunale;Stazione F.S.;9;444
Comune Palazzo Blu;Palacongressi;10;444
Polo Marzotto;Polo Marzotto;10;444
Palacongressi;Polo Marzotto;4;444
Duomo;Paparelli;5;444
Polo Marzotto;Vittorio Emanuele;7;444
Comune Palazzo Blu;Stazione F.S.;11;444
Duomo;Polo Marzotto;5;444
Vittorio Emanuele;Polo Marzotto;12;444
Vittorio Emanuele;Borgo Stretto;5;444
Palacongressi;Borgo Stretto;11;444
Stazione F.S.;Stazione F.S.;4;444
Duomo;Comune Palazzo Blu;5;444
Stazione F.S.;Comune Palazzo Blu;4;444
Stazione F.S.;Teatro Tribunale;2;444
Vittorio Emanuele;Duomo;3;444
Borgo Stretto;Palacongressi;10;444
Borgo Stretto;Paparelli;12;444
Stazione F.S.;Borgo Stretto;7;444
Duomo;Borgo Stretto;3;444
Vittorio Emanuele;Polo Marzotto;3;444
Polo Marzotto;Duomo;10;444
Palacongressi;Sms Biblioteca;3;444
Stazione F.S.;Borgo Stretto;5;444
Porta a Lucca;Duomo;3;444
Polo Marzotto;Stazione F.S.;3;444
Polo Marzotto;Pratale;6;444
Palacongressi;Teatro Tribunale;10;444
Pratale;Borgo Stretto;2;444
Polo Marzotto;Duomo;3;444
Vittorio Emanuele;Borgo Stretto;1;444
Stazione F.S.;Teatro Tribunale;10;444
Vittorio Emanuele;Palacongressi;4;444
Stazione F.S.;Borgo Stretto;6;444
Vittorio Emanuele;Aeroporto;10;444
Duomo;Polo Marzotto;1;444
Stazione F.S.;Borgo Stretto;3;444
Stazione F.S.;Teatro Tribunale;11;444
Polo Marzotto;Duomo;9;444
Aeroporto;Stazione F.S.;6;444
Teatro Tribunale;Stazione F.S.;12;444
Teatro Tribunale;Stazione F.S.;11;444
Palacongressi;Stazione F.S.;12;444
Vittorio Emanuele;Borgo Stretto;6;444
Polo Marzotto;Duomo;2;444
Duomo;Polo Marzotto;12;444
Polo Marzotto;Palacongressi;11;444
Pratale;Palacongressi;12;444
Vittorio Emanuele;Polo Marzotto;11;444
Vittorio Emanuele;Polo Marzotto;11;444
Borgo Stretto;Pratale;12;444
Polo Marzotto;Palacongressi;7;444
Borgo Stretto;Teatro Tribunale;6;444
Pietrasantina;Borgo Stretto;1;444
Teatro Tribunale;Pratale;4;444
Polo Marzotto;Duomo;12;444
Sms Biblioteca;Polo Marzotto;6;444
Borgo Stretto;Vittorio Emanuele;10;444
Polo Marzotto;Duomo;11;444
Borgo Stretto;Vittorio Emanuele;4;444
Palacongressi;Borgo Stretto;5;444
Pratale;Borgo Stretto;3;445
Duomo;Polo Marzotto;10;445
Pratale;Borgo Stretto;3;445
Duomo;Polo Marzotto;5;445
Polo Marzotto;Palacongressi;1;445
Polo Marzotto;Duomo;3;445
Polo Marzotto;Duomo;5;445
Vittorio Emanuele;Palacongressi;12;445
Palacongressi;Borgo Stretto;10;445
Polo Marzotto;Duomo;12;445
Teatro Tribunale;Vittorio Emanuele;9;445
Stazione F.S.;Borgo Stretto;10;445
Duomo;Polo Marzotto;2;445
Comune Palazzo Blu;Palacongressi;11;445
Polo Marzotto;Stazione F.S.;6;445
Stazione F.S.;Borgo Stretto;10;445
Vittorio Emanuele;Borgo Stretto;11;445
Paparelli;Duomo;2;445
Polo Marzotto;Vittorio Emanuele;5;445
Borgo Stretto;Duomo;12;445
Paparelli;Borgo Stretto;2;445
Comune Palazzo Blu;Duomo;1;445
Teatro Tribunale;Stazione F.S.;11;445
Duomo;Borgo Stretto;6;445
Comune Palazzo Blu;Polo Marzotto;11;445
Duomo;Polo Marzotto;4;445
Polo Marzotto;Comune Palazzo Blu;10;445
Vittorio Emanuele;Teatro Tribunale;10;445
Comune Palazzo Blu;Porta a Lucca;1;445
Borgo Stretto;Stazione F.S.;2;445
Polo Marzotto;Stazione F.S.;4;445
Pietrasantina;Duomo;9;445
Stazione F.S.;Borgo Stretto;4;445
Comune Palazzo Blu;Polo Marzotto;7;445
Vittorio Emanuele;Teatro Tribunale;10;445
Borgo Stretto;Palacongressi;4;445
Stazione F.S.;Polo Marzotto;3;445
Paparelli;Borgo Stretto;12;445
Duomo;Polo Marzotto;11;445
Stazione F.S.;Polo Marzotto;7;445
Palacongressi;Stazione F.S.;2;445
Palacongressi;Stazione F.S.;9;445
Palacongressi;Teatro Tribunale;4;445
Stazione F.S.;Borgo Stretto;12;445
Vittorio Emanuele;Borgo Stretto;6;445
Polo Marzotto;Teatro Tribunale;11;445
Duomo;Polo Marzotto;2;445
Stazione F.S.;Teatro Tribunale;6;445
Polo Marzotto;Polo Marzotto;5;445
Borgo Stretto;Stazione F.S.;11;445
Borgo Stretto;Pratale;9;445
Polo Marzotto;Borgo Stretto;12;445
Paparelli;Teatro Tribunale;1;445
Stazione F.S.;Teatro Tribunale;5;445
Vittorio Emanuele;Duomo;8;445
Teatro Tribunale;Stazione F.S.;11;445
Teatro Tribunale;Stazione F.S.;7;445
Porta a Lucca;Borgo Stretto;6;445
Duomo;Paparelli;12;445
Polo Marzotto;Pratale;11;445
Comune Palazzo Blu;Duomo;10;445
Pratale;Polo Marzotto;3;445
Polo Marzotto;Palacongressi;1;445
Borgo Stretto;Duomo;5;445
Duomo;Polo Marzotto;3;445
Paparelli;Teatro Tribunale;5;445
Borgo Stretto;Polo Marzotto;10;445
Teatro Tribunale;Stazione F.S.;5;445
Duomo;Pietrasantina;6;445
Stazione F.S.;Teatro Tribunale;3;445
Comune Palazzo Blu;Polo Marzotto;5;445
Comune Palazzo Blu;Paparelli;12;445
Duomo;Borgo Stretto;4;445
Borgo Stretto;Pratale;1;445
Teatro Tribunale;Duomo;3;445
Teatro Tribunale;Duomo;5;445
Stazione F.S.;Palacongressi;6;445
Borgo Stretto;Stazione F.S.;10;445
Polo Marzotto;Vittorio Emanuele;10;445
Polo Marzotto;Palacongressi;2;445
Stazione F.S.;Teatro Tribunale;10;445
Paparelli;Teatro Tribunale;3;445
Vittorio Emanuele;Polo Marzotto;7;445
Comune Palazzo Blu;Paparelli;11;445
Polo Marzotto;Vittorio Emanuele;5;445
Stazione F.S.;Duomo;11;445
Vittorio Emanuele;Polo Marzotto;6;445
Vittorio Emanuele;Borgo Stretto;6;445
Vittorio Emanuele;Polo Marzotto;5;445
Vittorio Emanuele;Polo Marzotto;3;445
Polo Marzotto;Vittorio Emanuele;12;445
Borgo Stretto;Stazione F.S.;1;445
Duomo;Vittorio Emanuele;1;445
Duomo;Vittorio Emanuele;1;445
Pratale;Teatro Tribunale;2;445
Palacongressi;Borgo Stretto;2;445
Pietrasantina;Borgo Stretto;3;445
Borgo Stretto;Pratale;11;445
Teatro Tribunale;Vittorio Emanuele;5;445
Duomo;Borgo Stretto;11;445
Borgo Stretto;Pratale;4;445
Paparelli;Borgo Stretto;4;445
Polo Marzotto;Vittorio Emanuele;12;445
Borgo Stretto;Vittorio Emanuele;9;445
Borgo Stretto;Pratale;7;445
Stazione F.S.;Borgo Stretto;2;445
Duomo;Pietrasantina;1;445
Palacongressi;Polo Marzotto;4;445
Stazione F.S.;Polo Marzotto;6;445
Teatro Tribunale;Stazione F.S.;2;445
Stazione F.S.;Borgo Stretto;5;445
Vittorio Emanuele;Porta a Lucca;1;445
Vittorio Emanuele;Borgo Stretto;9;445
Porta a Lucca;Duomo;5;445
Palacongressi;Stazione F.S.;3;445
Stazione F.S.;Palacongressi;2;445
Vittorio Emanuele;Palacongressi;5;445
Duomo;Pietrasantina;5;445
Polo Marzotto;Borgo Stretto;5;445
Borgo Stretto;Paparelli;11;445
Teatro Tribunale;Vittorio Emanuele;10;445
Borgo Stretto;Stazione F.S.;5;445
Polo Marzotto;Vittorio Emanuele;5;445
Stazione F.S.;Borgo Stretto;7;445
Comune Palazzo Blu;Paparelli;5;445
Vittorio Emanuele;Polo Marzotto;12;445
Polo Marzotto;Stazione F.S.;5;445
Paparelli;Borgo Stretto;9;445
Teatro Tribunale;Polo Marzotto;7;445
Borgo Stretto;Polo Marzotto;1;445
Vittorio Emanuele;Teatro Tribunale;9;445
Pratale;Teatro Tribunale;11;445
Polo Marzotto;Palacongressi;3;445
Palacongressi;Borgo Stretto;10;445
Teatro Tribunale;Porta a Lucca;9;445
Pratale;Teatro Tribunale;6;445
Teatro Tribunale;Pratale;6;445
Paparelli;Borgo Stretto;3;445
Polo Marzotto;Stazione F.S.;12;445
Stazione F.S.;Borgo Stretto;11;445
Palacongressi;Borgo Stretto;11;445
Teatro Tribunale;Stazione F.S.;12;445
Stazione F.S.;Borgo Stretto;3;445
Porta a Lucca;Borgo Stretto;3;445
Borgo Stretto;Stazione F.S.;9;445
Comune Palazzo Blu;Duomo;6;445
Stazione F.S.;Teatro Tribunale;10;445
Duomo;Polo Marzotto;7;445
Palacongressi;Borgo Stretto;10;445
Vittorio Emanuele;Palacongressi;2;445
Sms Biblioteca;Palacongressi;6;445
Vittorio Emanuele;Borgo Stretto;9;445
Stazione F.S.;Borgo Stretto;5;445
Stazione F.S.;Borgo Stretto;5;445
Borgo Stretto;Duomo;5;445
Paparelli;Teatro Tribunale;6;445
Paparelli;Borgo Stretto;3;445
Teatro Tribunale;Stazione F.S.;2;445
Teatro Tribunale;Stazione F.S.;3;445
Borgo Stretto;Pratale;4;445
Palacongressi;Borgo Stretto;5;445
Stazione F.S.;Borgo Stretto;11;445
Palacongressi;Borgo Stretto;6;445
Palacongressi;Borgo Stretto;4;445
Paparelli;Comune Palazzo Blu;4;445
Stazione F.S.;Borgo Stretto;2;445
Palacongressi;Borgo Stretto;2;445
Teatro Tribunale;Stazione F.S.;9;445
Borgo Stretto;Stazione F.S.;3;445
Polo Marzotto;Duomo;1;445
Paparelli;Pratale;2;445
Duomo;Stazione F.S.;8;445
Vittorio Emanuele;Polo Marzotto;5;445
Borgo Stretto;Pratale;3;445
Borgo Stretto;Stazione F.S.;12;445
Pietrasantina;Duomo;2;445
Duomo;Comune Palazzo Blu;1;445
Porta a Lucca;Vittorio Emanuele;8;445
Comune Palazzo Blu;Paparelli;11;445
Paparelli;Borgo Stretto;6;445
Stazione F.S.;Palacongressi;4;445
Teatro Tribunale;Porta a Lucca;3;445
Duomo;Borgo Stretto;7;445
Borgo Stretto;Stazione F.S.;9;445
Palacongressi;Borgo Stretto;11;445
Borgo Stretto;Paparelli;1;445
Vittorio Emanuele;Teatro Tribunale;5;445
Stazione F.S.;Teatro Tribunale;10;445
Stazione F.S.;Borgo Stretto;5;445
Porta a Lucca;Stazione F.S.;6;445
Teatro Tribunale;Sms Biblioteca;2;445
Palacongressi;Comune Palazzo Blu;10;445
Borgo Stretto;Stazione F.S.;9;445
